,col1,col2
863,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1873.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1873.tif
864,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1874.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1874.tif
865,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1875.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1875.tif
866,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1876.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1876.tif
867,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1877.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1877.tif
868,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1878.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1878.tif
869,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1879.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1879.tif
870,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_188.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label188.tif
871,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1880.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1880.tif
872,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1881.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1881.tif
873,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1883.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1883.tif
874,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1884.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1884.tif
875,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1885.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1885.tif
876,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1886.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1886.tif
877,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1887.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1887.tif
878,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1888.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1888.tif
879,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1889.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1889.tif
880,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_189.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label189.tif
881,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1891.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1891.tif
882,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1892.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1892.tif
883,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1894.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1894.tif
884,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1895.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1895.tif
885,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1896.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1896.tif
886,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1897.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1897.tif
887,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1898.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1898.tif
888,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1899.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1899.tif
889,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_19.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label19.tif
890,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_190.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label190.tif
891,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1900.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1900.tif
892,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1901.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1901.tif
893,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1902.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1902.tif
894,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1903.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1903.tif
895,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1904.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1904.tif
896,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1905.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1905.tif
897,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1906.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1906.tif
898,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1907.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1907.tif
899,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1908.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1908.tif
900,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1909.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1909.tif
901,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_191.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label191.tif
902,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1910.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1910.tif
903,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1911.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1911.tif
904,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1912.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1912.tif
905,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1913.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1913.tif
906,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1914.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1914.tif
907,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1915.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1915.tif
908,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1917.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1917.tif
909,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1919.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1919.tif
910,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_192.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label192.tif
911,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1920.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1920.tif
912,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1921.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1921.tif
913,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1922.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1922.tif
914,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1923.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1923.tif
915,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1924.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1924.tif
916,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1926.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1926.tif
917,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1927.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1927.tif
918,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1928.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1928.tif
919,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1929.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1929.tif
920,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_193.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label193.tif
921,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1930.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1930.tif
922,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1931.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1931.tif
923,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1932.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1932.tif
924,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1933.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1933.tif
925,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1934.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1934.tif
926,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1935.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1935.tif
927,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1937.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1937.tif
928,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1939.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1939.tif
929,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_194.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label194.tif
930,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1940.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1940.tif
931,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1941.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1941.tif
932,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1942.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1942.tif
933,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1943.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1943.tif
934,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1945.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1945.tif
935,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1946.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1946.tif
936,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1947.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1947.tif
937,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1948.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1948.tif
938,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1949.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1949.tif
939,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_195.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label195.tif
940,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1950.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1950.tif
941,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1951.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1951.tif
942,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1952.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1952.tif
943,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1953.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1953.tif
944,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1954.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1954.tif
945,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1955.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1955.tif
946,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1956.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1956.tif
947,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1957.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1957.tif
948,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1958.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1958.tif
949,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1959.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1959.tif
950,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_196.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label196.tif
951,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1960.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1960.tif
952,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1961.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1961.tif
953,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1964.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1964.tif
954,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1965.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1965.tif
955,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1966.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1966.tif
956,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1967.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1967.tif
957,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1968.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1968.tif
958,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1969.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1969.tif
959,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_197.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label197.tif
960,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1970.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1970.tif
961,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1971.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1971.tif
962,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1972.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1972.tif
963,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1974.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1974.tif
964,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1976.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1976.tif
965,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1977.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1977.tif
966,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1978.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1978.tif
967,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1979.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1979.tif
968,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_198.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label198.tif
969,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1980.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1980.tif
970,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1981.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1981.tif
971,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1982.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1982.tif
972,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1983.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1983.tif
973,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1984.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1984.tif
974,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1985.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1985.tif
975,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1986.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1986.tif
976,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1987.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1987.tif
977,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1988.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1988.tif
978,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_199.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label199.tif
979,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1990.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1990.tif
980,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1991.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1991.tif
981,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1992.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1992.tif
982,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1993.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1993.tif
983,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1994.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1994.tif
984,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1995.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1995.tif
985,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1996.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1996.tif
986,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1997.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1997.tif
987,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1998.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1998.tif
988,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_1999.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label1999.tif
989,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2.tif
990,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_20.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label20.tif
991,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_200.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label200.tif
992,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2000.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2000.tif
993,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2001.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2001.tif
994,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2002.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2002.tif
995,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2003.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2003.tif
996,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2004.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2004.tif
997,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2005.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2005.tif
998,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2006.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2006.tif
999,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2007.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2007.tif
1000,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2008.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2008.tif
1001,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2009.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2009.tif
1002,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_201.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label201.tif
1003,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2010.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2010.tif
1004,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2011.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2011.tif
1005,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2012.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2012.tif
1006,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2013.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2013.tif
1007,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2014.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2014.tif
1008,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2015.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2015.tif
1009,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2016.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2016.tif
1010,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2018.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2018.tif
1011,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2019.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2019.tif
1012,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_202.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label202.tif
1013,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2020.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2020.tif
1014,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2021.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2021.tif
1015,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2022.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2022.tif
1016,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2023.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2023.tif
1017,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/images/sentinel2_2024.tif,/home/hamtech/Desktop/2T/home/sedreh/seg/data/split/train/masks/label2024.tif
